Año;Mes;Período;Operador;Línea;Servicio;Tipo de Tracción;TK Remolcados (1);TK Coche Motor (2);TK Eléctricos (3);Trenes Kilómetro (TK) (1+2+3);Variación % TK;CK Locomotoras (4);CK Remolcados (5);CK Coche Motor (6);CK Eléctricos (7);Coches Kilómetro (CK) (5+6+7);Varicaión % CK;Velocidad Comercial Trenes Diésel;Variación % Velocidad Comercial TD;Velocidad Comercial Trenes Eléctricos;Variación % Velocidad Comercial TE;Form. Media Trenes Remolcados;Form. Media Trenes Coche Motor;Form. Media Trenes Eléctricos;Asientos Ofrecidos Coches Remolcados;Asientos Ofrecidos Coches Motor;Asientos Ofrecidos Coches Eléctrico;Asientos Prom. x C. Remolcados;Asientos Prom. x C. Motor;Asientos Prom. x C. Eléctricos;Trenes Programados;Trenes Cancelados;Trenes Corridos (TC);Variación % TC;Trenes Puntuales;Trenes Atrasados;Regularidad Absoluta;RA 95%;RA 95%+;Regularidad Relativa;Cumplimiento del Programa;Columna1;Pasajeros Pagos (PAX);Variación % PAX;PAX Día Habil (promedio estimado);Variación % Día Hábil;PAX x Tren;PAX x Coche;Variación % Pax x Coche;Capacidad x Coche (4xm2);AJUSTE;Ocupación Media (PaxKm/CocheKm);Variación % Ocupacion Media;% de Ocupación Media PAX;Variación % Ocupación PAX;PAX Kilómetro;PAX Recorrido Medio;Vaciación % PAX Recorrido Medio;PAX Desestacionalizados;Columna2;Columna3;Variación % Indicadores de Confort;Recaudación Vta. Boletos $;Tarifa Media $;TARIFA como % del Salario medio (44 bol x mes);Tarifa Media US Dólar;Indice Dia Habil;Km. Línea (entre cabeceras) en Servicio;Km. De Vía (entre cabeceras);Cantidad de Estaciones en Servicio;Personal;Recaudación/Km. Línea (PESOS);Recaudación/Km. Línea (DÓLAR US);Recaudación/Trenes Corridos (PESOS);Recaudación/Trenes Corridos (DÓLAR US);Recaudación/Coche Kilómetro (PESOS);Recaudación/Coche Kilómetro (DÓLAR US);Recaudación/Pasajeros Kilómetro (PESOS);Recaudación/Pasajeros Kilómetro (DÓLAR US);Recaudación/Personal (PESOS);Recaudación/Personal (DÓLAR US);Pasajeros Pagos/Personal;Trenes corridos/Personal;Pasajeros Pagos/Km. Línea;Pasajeros Pagos/Estaciones;UTILIZACIÓN DE INFRAESTRUCTURA: Densidad vinculada a la demanda (Pax Km/Km Línea);UTILIZACIÓN DE INFRAESTRUCTURA: Densidad vinculada a la oferta (Coches Km/Km Línea);Coches en Servicio;Pax/Coches en Servicio;OBSERVACIONES;Cotización Dólar US;TC Remolcados;;Periodo;DÓLAR - Tipo de cambio nominal promedio mensual (BCRA);Ingreso Medio Centros Urbanos (promedios mensuales en base a trimestralers);5/26/2026;PAX;TC;Ocupación Media (PaxKm/CocheKm);% Ocupación Media (PaxKm/CocheKm/Capacidad x Coche);Regularidad Absoluta;;Tarifa Media;Tarifa Media Dolares;Pasajeros Totales (estimados);Evasión Estimada;Observaciones;Captación Media (Pax x Coche);Trenes Kilómetro;Coches Kilómetro;;Estaciones en servicio;;;PAX Dìa Habil
2013;Septiembre;September-2013;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;212,248;;;212,248;2.3%;244,086;1,369,002;;;1,369,002;2.3%;38.9;0.0%;;;6.0;;;2,156,424;;;76;;;4,969;240;4,729;1.8%;4,087;642;82.25%;95.00%;;86.42%;95.17%;-5.83%;3,030,811;17.2%;119,795;15.8%;641;107;15.2%;188;;40.3;9.5%;21.43%;9.5%;55,160,760;18.2;-4.4%;2,927,685;;;-4.53%;$4,069,430.00;$1.34;1.18%;USD 0.23;25.30;51.94;103.89;22;1,979;$ 78,342.64;USD 13,521.45;$ 860.53;USD 148.52;$ 2.97;USD 0.51;$0.074;USD 0.013;$ 2,056.31;USD 354.91;1,531;2.39;58,348;137,764;1,061,927;26,355;120;25,257;;5.79;;;September-2001;$1.00; $656.25 ;;;;;;;;;;;;;;;44.88;;;;;
2013;Octubre;October-2013;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;215,993;;;215,993;-1.6%;248,392;1,393,153;;;1,393,153;-1.6%;38.9;0.0%;;;6.0;;;2,098,056;;;76;;;5,150;549;4,601;-5.8%;3,237;1,364;62.85%;95.00%;;70.35%;89.34%;-22.31%;3,241,892;22.3%;121,876;20.9%;705;117;29.8%;188;;42.1;17.3%;22.40%;17.3%;58,678,245;18.1;-5.6%;3,025,189;;;-11.49%;$4,316,332.60;$1.33;1.15%;USD 0.23;26.60;51.94;103.89;22;1,979;$ 83,095.88;USD 14,109.16;$ 938.13;USD 159.29;$ 3.10;USD 0.53;$0.074;USD 0.012;$ 2,181.07;USD 370.33;1,638;2.32;62,411;147,359;1,129,644;26,820;120;27,016;;5.89;;;October-2001;$1.00; $656.72 ;;;;;;;;;;;;;;;46.94;;;;;
2013;Noviembre;November-2013;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;203,763;;;203,763;-4.0%;234,327;1,314,270;;;1,314,270;-4.0%;38.9;0.0%;;;6.0;;;1,963,080;;;76;;;4,950;645;4,305;-9.9%;2,828;1,477;57.13%;95.00%;;65.69%;86.97%;-26.94%;3,011,281;13.8%;120,451;15.2%;699;117;26.3%;188;;41.6;12.9%;22.11%;12.9%;54,624,637;18.1;-4.8%;2,868,231;;;-10.63%;$3,970,577.10;$1.32;1.12%;USD 0.22;25.00;51.94;103.89;22;1,979;$ 76,439.57;USD 12,612.91;$ 922.32;USD 152.19;$ 3.02;USD 0.50;$0.073;USD 0.012;$ 2,006.36;USD 331.06;1,522;2.18;57,972;136,876;1,051,606;25,302;120;25,094;;6.06;;;November-2001;$1.00; $650.81 ;;;;;;;;;;;;;;;47.33;;;;;
2013;Diciembre;December-2013;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;205,706;;;205,706;0.2%;236,562;1,326,805;;;1,326,805;0.2%;38.9;0.0%;;;6.0;;;2,046,528;;;76;;;5,073;585;4,488;-0.6%;3,190;1,298;62.88%;95.00%;;71.08%;88.47%;-17.94%;2,701,537;13.8%;105,529;4.5%;602;100;14.5%;188;;37.0;8.2%;19.70%;8.2%;49,140,958;18.2;-4.7%;2,590,000;;;-5.53%;$3,576,944.55;$1.32;1.10%;USD 0.21;25.60;51.94;103.89;22;1,979;$ 68,861.55;USD 10,816.99;$ 797.00;USD 125.20;$ 2.70;USD 0.42;$0.073;USD 0.011;$ 1,807.45;USD 283.92;1,365;2.27;52,009;122,797;946,037;25,543;120;22,513;;6.37;;;December-2001;$1.15; $644.90 ;;;;;;;;;;;;;;;45.83;;;;;
2014;Enero;January-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;211,036;;;211,036;0.2%;242,691;1,361,179;;;1,361,179;0.2%;38.9;0.0%;;;6.0;;;2,190,168;;;76;;;5,150;347;4,803;-2.6%;4,133;670;80.25%;95.00%;;86.05%;93.26%;-7.23%;2,414,935;5.0%;91,823;5.0%;503;84;7.8%;188;;32.6;0.4%;17.33%;0.4%;44,338,207;18.4;-4.2%;2,648,607;;;-1.01%;$3,217,325.60;$1.33;1.08%;USD 0.19;26.30;51.94;103.89;22;1,880;$ 61,938.35;USD 8,602.44;$ 669.86;USD 93.03;$ 2.36;USD 0.33;$0.073;USD 0.010;$ 1,711.34;USD 237.68;1,285;2.55;46,491;109,770;853,577;26,205;120;20,124;;7.20;;;January-2002;$1.95; $638.98 ;;;;;;;;;;;;;;;43.94;;;;;
2014;Febrero;February-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;192,483;;;192,483;43.7%;221,356;1,241,517;;;1,241,517;43.7%;38.9;0.0%;;;6.0;;;1,975,392;;;76;;;4,684;352;4,332;0.0%;3,482;850;74.34%;95.00%;;80.38%;92.49%;-13.15%;2,385,132;13.9%;99,381;7.2%;551;92;13.9%;188;;35.2;-24.2%;18.70%;-24.2%;43,647,916;18.3;-4.2%;2,669,994;;;11.18%;$3,153,000.75;$1.32;1.04%;USD 0.17;24.00;51.94;103.89;22;1,880;$ 60,700.00;USD 7,637.48;$ 727.84;USD 91.58;$ 2.54;USD 0.32;$0.072;USD 0.009;$ 1,677.13;USD 211.02;1,269;2.30;45,917;108,415;840,288;23,901;120;19,876;;7.95;;;February-2002;$2.00; $633.07 ;;;;;;;;;;;;;;;44.43;;;;;
2014;Marzo;March-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;203,093;;;203,093;-6.3%;233,557;1,309,952;;;1,309,952;-6.3%;38.9;0.0%;;;6.0;;;2,130,432;;;76;;;4,900;228;4,672;-6.4%;3,826;846;78.08%;95.00%;;81.89%;95.35%;-12.20%;2,809,342;3.6%;117,546;6.7%;601;100;10.7%;188;;39.0;7.1%;20.75%;7.1%;51,101,931;18.2;-3.2%;2,768,005;;;-5.74%;$3,721,713.95;$1.32;1.02%;USD 0.17;23.90;51.94;103.89;22;1,880;$ 71,648.58;USD 8,952.84;$ 796.60;USD 99.54;$ 2.84;USD 0.36;$0.073;USD 0.009;$ 1,979.64;USD 247.37;1,494;2.49;54,084;127,697;983,789;25,219;120;23,411;;8.00;;;March-2002;$2.40; $627.16 ;;;;;;;;;;;;;;;43.47;;;;;
2014;Abril;April-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;185,078;;;185,078;-11.1%;212,840;1,193,754;;;1,193,754;-11.1%;38.9;0.0%;;;6.0;;;1,683,552;;;76;;;4,873;1,181;3,692;-20.8%;2,614;1,078;53.64%;95.00%;;70.80%;75.76%;-23.56%;2,706,516;0.0%;113,243;2.9%;733;122;26.2%;188;;41.2;8.7%;21.94%;8.7%;49,231,526;18.2;-3.4%;2,713,626;;;-10.53%;$3,561,501.25;$1.32;1.00%;USD 0.16;23.90;51.94;103.89;22;1,880;$ 68,564.25;USD 8,487.95;$ 964.65;USD 119.42;$ 2.98;USD 0.37;$0.072;USD 0.009;$ 1,894.42;USD 234.52;1,440;1.96;52,104;123,023;947,781;22,982;120;22,554;;8.08;;;April-2002;$2.86; $621.24 ;;;;;;;;;;;;;;;50.13;;;;;
2014;Mayo;May-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;207,957;;;207,957;-4.6%;239,150;1,341,321;;;1,341,321;-4.6%;38.9;0.0%;;;6.0;;;2,099,880;;;76;;;5,054;449;4,605;-5.9%;3,472;1,133;68.70%;95.00%;;75.40%;91.12%;-16.80%;2,778,553;2.3%;106,867;1.9%;603;101;8.8%;188;;37.6;3.2%;20.00%;3.2%;50,430,737;18.2;-3.8%;2,712,347;;;-4.07%;$3,642,800.50;$1.31;0.97%;USD 0.16;26.00;51.94;103.89;22;1,880;$ 70,129.38;USD 8,649.46;$ 791.05;USD 97.57;$ 2.72;USD 0.33;$0.072;USD 0.009;$ 1,937.66;USD 238.98;1,478;2.45;53,491;126,298;970,867;25,822;120;23,155;;8.11;;;May-2002;$3.33; $615.33 ;;;;;;;;;;;;;;;45.16;;;;;
2014;Junio;June-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;193,778;;;193,778;-5.9%;222,845;1,249,869;;;1,249,869;-5.9%;38.9;0.0%;;;6.0;;;1,943,928;;;76;;;4,892;629;4,263;-8.7%;3,354;909;68.56%;95.00%;;78.68%;87.14%;-11.78%;2,406,346;-13.5%;97,819;-17.0%;564;94;-5.3%;188;;34.8;-9.9%;18.49%;-9.9%;43,458,609;18.1;-2.0%;2,474,033;;;2.25%;$3,137,541.05;$1.30;0.95%;USD 0.16;24.60;51.94;103.89;22;1,880;$ 60,402.38;USD 7,373.92;$ 735.99;USD 89.85;$ 2.51;USD 0.31;$0.072;USD 0.009;$ 1,668.90;USD 203.74;1,280;2.27;46,326;109,379;836,643;24,062;120;20,053;;8.19;;;June-2002;$3.62; $611.59 ;;;;;;;;;;;;;;;45.46;;;;;
2014;Julio;July-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;202,794;;;202,794;-8.3%;233,213;1,308,019;;;1,308,019;-8.3%;38.9;0.0%;;;6.0;;;2,029,200;;;76;;;5,150;700;4,450;-10.7%;3,516;934;68.27%;95.00%;;79.01%;86.41%;-10.37%;2,415,349;-19.8%;91,838;-19.8%;543;90;-10.3%;188;;33.6;-13.7%;17.88%;-13.7%;43,959,352;18.2;-1.2%;2,389,032;;;3.81%;$3,158,873.30;$1.31;0.93%;USD 0.16;26.30;51.94;103.89;22;1,880;$ 60,813.05;USD 7,396.87;$ 709.86;USD 86.34;$ 2.42;USD 0.29;$0.072;USD 0.009;$ 1,680.25;USD 204.37;1,285;2.37;46,499;109,789;846,284;25,181;120;20,128;;8.22;;;July-2002;$3.61; $607.86 ;;;;;;;;;;;;;;;45.57;;;;;
2014;Agosto;August-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;198,694;;;198,694;-8.9%;228,498;1,281,578;;;1,281,578;-8.9%;38.9;0.0%;;;6.0;;;2,050,632;;;76;;;5,054;557;4,497;-6.7%;3,794;703;75.07%;95.00%;;84.37%;88.98%;-2.55%;2,372,083;-24.0%;93,758;-21.0%;527;88;-18.6%;188;;33.6;-16.2%;17.88%;-16.2%;43,077,027;18.2;0.5%;2,319,800;;;6.44%;$3,089,123.25;$1.30;0.91%;USD 0.16;25.30;51.94;103.89;22;1,880;$ 59,470.26;USD 7,099.36;$ 686.93;USD 82.00;$ 2.41;USD 0.29;$0.072;USD 0.009;$ 1,643.15;USD 196.15;1,262;2.39;45,666;107,822;829,297;24,672;120;19,767;;8.38;;;August-2002;$3.62; $604.12 ;;;;;;;;;;;;;;;44.18;;;;;
2014;Septiembre;September-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;208,826;;;208,826;-1.6%;240,149;1,346,925;;;1,346,925;-1.6%;38.9;0.0%;;;6.0;;;2,167,368;;;76;;;5,046;293;4,753;0.5%;3,927;826;77.82%;95.00%;;82.62%;94.19%;-4.40%;2,523,623;-16.7%;97,062;-19.0%;531;88;-17.2%;188;;33.9;-15.7%;18.06%;-15.7%;45,728,049;18.1;-0.4%;2,437,755;;;7.58%;$3,288,116.30;$1.30;0.88%;USD 0.15;26.00;51.94;103.89;22;1,880;$ 63,301.18;USD 7,454.13;$ 691.80;USD 81.46;$ 2.44;USD 0.29;$0.072;USD 0.008;$ 1,749.00;USD 205.96;1,342;2.53;48,584;114,710;880,334;25,930;120;21,030;;8.49;;;September-2002;$3.64; $600.38 ;;;;;;;;;;;;;;;43.94;;;;;
2014;Octubre;October-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;210,068;;;210,068;-2.7%;241,578;1,354,936;;;1,354,936;-2.7%;38.9;0.0%;;;6.0;;;2,112,192;;;76;;;5,150;518;4,632;0.7%;3,848;784;74.72%;95.00%;;83.07%;89.94%;18.08%;2,552,665;-21.3%;94,543;-22.4%;551;92;-21.8%;188;;34.0;-19.2%;18.10%;-19.2%;46,101,130;18.1;-0.2%;2,382,033;;;11.57%;$3,320,192.35;$1.30;0.86%;USD 0.15;27.00;51.94;103.89;22;1,880;$ 63,918.69;USD 7,481.00;$ 716.79;USD 83.89;$ 2.45;USD 0.29;$0.072;USD 0.008;$ 1,766.06;USD 206.70;1,358;2.46;49,143;116,030;887,516;26,085;120;21,272;;8.54;;;October-2002;$3.65; $596.64 ;;;;;;;;;;;;;;;45.35;;;;;
2014;Noviembre;November-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;198,465;;;198,465;-2.6%;228,234;1,280,097;;;1,280,097;-2.6%;38.9;0.0%;;;6.0;;;2,044,704;;;76;;;4,873;389;4,484;4.2%;3,734;750;76.63%;95.00%;;83.27%;92.02%;26.77%;2,295,226;-23.8%;94,454;-21.6%;512;85;-26.8%;188;;32.5;-21.8%;17.28%;-21.8%;41,589,495;18.1;-0.1%;2,186,192;;;14.43%;$2,976,631.95;$1.30;0.83%;USD 0.15;24.30;51.94;103.89;22;1,880;$ 57,304.63;USD 6,683.19;$ 663.83;USD 77.42;$ 2.33;USD 0.27;$0.072;USD 0.008;$ 1,583.31;USD 184.66;1,221;2.39;44,187;104,328;800,660;24,644;120;19,127;;8.57;;;November-2002;$3.53; $598.64 ;;;;;;;;;;;;;;;44.26;;;;;
2014;Diciembre;December-2014;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;201,129;;;201,129;-2.2%;231,299;1,297,285;;;1,297,285;-2.2%;38.9;0.0%;;;6.0;;;2,070,696;;;76;;;4,996;455;4,541;1.2%;3,796;745;75.98%;95.00%;;83.59%;90.89%;17.61%;2,216,849;-17.9%;86,596;-17.9%;488;81;-18.9%;188;;31.5;-14.9%;16.77%;-14.9%;40,900,864;18.5;1.4%;2,125,323;;;9.29%;$2,909,523.90;$1.31;0.83%;USD 0.15;25.60;51.94;103.89;22;1,880;$ 56,012.70;USD 6,510.08;$ 640.72;USD 74.47;$ 2.24;USD 0.26;$0.071;USD 0.008;$ 1,547.62;USD 179.87;1,179;2.42;42,678;100,766;787,403;24,975;120;18,474;;8.60;;;December-2002;$3.49; $600.65 ;;;;;;;;;;;;;;;44.29;;;;;
2015;Enero;January-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;206,625;;;206,625;-2.1%;237,618;1,332,729;;;1,332,729;-2.1%;38.9;0.0%;;;6.0;;;2,084,832;;;76;;;5,131;559;4,572;-4.8%;3,833;739;74.70%;95.00%;;83.84%;89.11%;-2.57%;2,027,107;-16.1%;77,966;-15.1%;443;74;-11.8%;188;;28.5;-12.5%;15.16%;-12.5%;37,987,985;18.7;2.1%;2,223,253;;;4.82%;$2,674,489.50;$1.32;0.82%;USD 0.15;26.00;51.94;103.89;22;1,969;$ 51,487.94;USD 5,943.72;$ 584.97;USD 67.53;$ 2.01;USD 0.23;$0.070;USD 0.008;$ 1,358.30;USD 156.80;1,030;2.32;39,025;92,141;731,326;25,657;120;16,893;;8.66;;;January-2003;$3.26; $602.65 ;;;;;;;;;;;;;;;45.19;;;;;
2015;Febrero;February-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;185,009;;;185,009;-3.9%;212,760;1,193,307;;;1,193,307;-3.9%;38.9;0.0%;;;6.0;;;1,898,784;;;76;;;4,530;366;4,164;-3.9%;3,591;573;79.27%;95.00%;;86.24%;91.92%;7.29%;2,007,342;-15.8%;88,820;-10.6%;482;80;-12.4%;188;;31.6;-10.1%;16.80%;-10.1%;37,697,883;18.8;2.6%;2,247,084;;;4.76%;$2,646,543.45;$1.32;0.80%;USD 0.15;22.60;51.94;103.89;22;1,969;$ 50,949.94;USD 5,825.70;$ 635.58;USD 72.67;$ 2.22;USD 0.25;$0.070;USD 0.008;$ 1,344.11;USD 153.69;1,019;2.11;38,644;91,243;725,741;22,973;120;16,728;;8.75;;;February-2003;$3.16; $604.65 ;;;;;;;;;;;;;;;44.43;;;;;
2015;Marzo;March-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;193,103;;;193,103;-4.9%;222,068;1,245,513;;;1,245,513;-4.9%;38.9;0.0%;;;6.0;;;1,897,416;;;76;;;4,996;835;4,161;-10.9%;3,226;935;64.57%;95.00%;;77.53%;83.29%;-5.33%;2,215,516;-21.1%;88,977;-24.3%;532;89;-11.5%;188;;32.7;-16.3%;17.37%;-16.3%;40,676,874;18.4;0.9%;2,182,917;;;5.33%;$2,890,196.65;$1.30;0.78%;USD 0.15;24.90;51.94;103.89;22;1,969;$ 55,640.63;USD 6,293.76;$ 694.59;USD 78.57;$ 2.32;USD 0.26;$0.071;USD 0.008;$ 1,467.85;USD 166.04;1,125;2.11;42,652;100,705;783,091;23,978;120;18,463;;8.84;;;March-2003;$3.07; $606.65 ;;;;;;;;;;;;;;;46.41;;;;;
2015;Abril;April-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;200,205;;;200,205;8.2%;230,235;1,291,319;;;1,291,319;8.2%;38.9;0.0%;;;6.0;;;2,062,944;;;76;;;4,892;368;4,524;22.5%;3,631;893;74.22%;95.00%;;80.26%;92.48%;13.36%;2,335,178;-13.7%;94,926;-16.2%;516;86;-29.6%;188;;33.2;-19.4%;17.68%;-19.4%;42,920,572;18.4;1.0%;2,341,313;;;15.44%;$3,036,641.15;$1.30;0.76%;USD 0.15;24.60;51.94;103.89;22;1,969;$ 58,459.90;USD 6,548.96;$ 671.23;USD 75.19;$ 2.35;USD 0.26;$0.071;USD 0.008;$ 1,542.23;USD 172.77;1,186;2.30;44,956;106,144;826,285;24,860;120;19,460;;8.93;;;April-2003;$2.89; $608.65 ;;;;;;;;;;;;;;;44.25;;;;;
2015;Mayo;May-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;196,413;;;196,413;-5.6%;225,875;1,266,866;;;1,266,866;-5.6%;38.9;0.0%;;;6.0;;;2,006,856;;;76;;;4,977;576;4,401;-4.4%;3,439;962;69.10%;95.00%;;78.14%;88.43%;3.64%;2,218,343;-20.2%;90,177;-15.6%;504;84;-16.5%;188;;32.4;-13.7%;17.25%;-13.7%;41,083,712;18.5;2.0%;2,165,486;;;6.15%;$2,889,648.80;$1.30;0.74%;USD 0.14;24.60;51.94;103.89;22;1,969;$ 55,630.08;USD 6,174.94;$ 656.59;USD 72.88;$ 2.28;USD 0.25;$0.070;USD 0.008;$ 1,467.57;USD 162.90;1,127;2.24;42,706;100,834;790,923;24,389;120;18,486;;9.01;;;May-2003;$2.84; $610.65 ;;;;;;;;;;;;;;;44.63;;;;;
2015;Junio;June-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;192,468;;;192,468;-0.7%;221,338;1,241,420;;;1,241,420;-0.7%;38.9;0.0%;;;6.0;;;2,004,576;;;76;;;4,988;592;4,396;3.1%;3,601;795;72.19%;95.00%;;81.92%;88.13%;4.12%;2,243,707;-6.8%;90,109;-7.9%;510;85;-9.6%;188;;33.7;-3.1%;17.93%;-3.1%;41,845,136;18.7;3.3%;2,306,820;;;2.24%;$2,925,372.25;$1.30;0.73%;USD 0.14;24.90;51.94;103.89;22;1,969;$ 56,317.81;USD 6,185.68;$ 665.46;USD 73.09;$ 2.36;USD 0.26;$0.070;USD 0.008;$ 1,485.71;USD 163.18;1,140;2.23;43,195;101,987;805,582;23,899;120;18,698;;9.10;;;June-2003;$2.81; $612.65 ;;;;;;;;;;;;;;;43.78;;;;;
2015;Julio;July-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;202,198;;;202,198;-0.3%;232,527;1,304,175;;;1,304,175;-0.3%;38.9;0.0%;;;6.0;;;1,988,160;;;76;;;5,150;790;4,360;-2.0%;3,189;1,171;61.92%;95.00%;;73.14%;84.66%;-7.43%;2,298,091;-4.9%;87,380;-4.9%;527;88;-2.9%;188;;33.0;-2.0%;17.53%;-2.0%;42,974,302;18.7;2.7%;2,273,052;;;-0.45%;$3,006,386.15;$1.31;0.72%;USD 0.14;26.30;51.94;103.89;22;1,969;$ 57,877.45;USD 6,287.05;$ 689.54;USD 74.90;$ 2.31;USD 0.25;$0.070;USD 0.008;$ 1,526.86;USD 165.86;1,167;2.21;44,242;104,459;827,320;25,107;120;19,151;;9.21;;;July-2003;$2.80; $614.65 ;;;;;;;;;;;;;;;46.38;;;;;
2015;Agosto;August-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;199,476;;;199,476;0.4%;229,397;1,286,620;;;1,286,620;0.4%;38.9;0.0%;;;6.0;;;1,974,480;;;76;;;5,054;724;4,330;-3.7%;3,459;871;68.44%;95.00%;;79.88%;85.67%;-5.31%;2,143,544;-9.6%;84,725;-9.6%;495;83;-6.1%;188;;30.5;-9.2%;16.23%;-9.2%;39,248,291;18.3;0.8%;2,096,298;;;3.27%;$2,771,101.40;$1.29;0.70%;USD 0.14;25.30;51.94;103.89;22;1,969;$ 53,347.86;USD 5,729.77;$ 639.98;USD 68.74;$ 2.15;USD 0.23;$0.071;USD 0.008;$ 1,407.36;USD 151.16;1,089;2.20;41,266;97,434;755,589;24,769;120;17,863;Estación Ciudad Universitaria: Inaugurada el 29/08/2015 en reemplazo de Estación Scalabrini Ortiz;9.31;;;August-2003;$2.93; $623.67 ;;;;;;;;;;;;;;;46.07;;;;;
2015;Septiembre;September-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;204,414;;;204,414;-2.1%;235,076;1,318,467;;;1,318,467;-2.1%;38.9;0.0%;;;6.0;;;2,111,736;;;76;;;5,046;415;4,631;-2.6%;4,028;603;79.83%;95.00%;;86.98%;91.78%;5.27%;2,324,718;-7.9%;89,412;-7.9%;502;84;-5.5%;188;;32.2;-5.3%;17.11%;-5.3%;42,402,856;18.2;0.7%;2,245,617;;;2.58%;$3,000,645.60;$1.29;0.68%;USD 0.14;26.00;51.94;103.89;22;1,969;$ 57,766.93;USD 6,121.71;$ 647.95;USD 68.66;$ 2.28;USD 0.24;$0.071;USD 0.007;$ 1,523.94;USD 161.50;1,181;2.35;44,754;105,669;816,319;25,382;120;19,373;;9.44;;;September-2003;$2.92; $633.64 ;;;;;;;;;;;;;;;44.14;;;;;
2015;Octubre;October-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;211,945;;;211,945;0.9%;243,737;1,367,044;;;1,367,044;0.9%;38.9;0.0%;;;6.0;;;2,241,240;;;76;;;5,131;216;4,915;6.1%;4,345;570;84.68%;95.00%;;88.40%;95.79%;6.41%;2,437,271;-4.5%;93,741;-0.8%;496;83;-10.0%;188;;33.0;-3.1%;17.54%;-3.1%;45,089,514;18.5;2.4%;2,274,353;;;3.15%;$3,178,577.65;$1.30;0.67%;USD 0.14;26.00;51.94;103.89;22;1,969;$ 61,192.39;USD 6,399.28;$ 646.71;USD 67.63;$ 2.33;USD 0.24;$0.070;USD 0.007;$ 1,614.31;USD 168.82;1,238;2.50;46,921;110,785;868,041;26,318;120;20,311;;9.56;;;October-2003;$2.86; $643.60 ;;;;;;;;;;;;;;;43.12;;;;;
2015;Noviembre;November-2015;Ferrovías S.A.C.;Belgrano Norte;BN - Retiro-Villa Rosa (d);Diésel;202,203;;;202,203;1.9%;232,534;1,304,211;;;1,304,211;1.9%;38.9;0.0%;;;6.0;;;2,119,488;;;76;;;4,892;244;4,648;3.7%;3,966;682;81.07%;95.00%;;85.33%;95.01%;2.47%;2,255,419;-1.7%;91,684;-2.9%;485;81;-5.2%;188;;32.2;-0.9%;17.13%;-0.9%;41,995,902;18.6;2.8%;2,148,276;;;1.15%;$2,954,241.45;$1.31;0.67%;USD 0.14;24.60;51.94;103.89;22;1,969;$ 56,873.58;USD 5,862.97;$ 635.59;USD 65.52;$ 2.27;USD 0.23;$0.070;USD 0.007;$ 1,500.38;USD 154.67;1,145;2.36;43,420;102,519;808,484;25,108;120;18,795;;9.70;;;November-2003;$2.88; $653.57 ;;;;;;;;;;;;;;;43.50;;;;;
